%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1627478094093967030,18171,1627478094060093888,base_link,-0.0146968041008,-0.0141932617879,0.977563517516,-0.00111654074863,0.000137213850394,-0.000500328605995
1627478094127741651,18172,1627478094092093888,base_link,-0.0146502182886,-0.0140689521179,0.977608666402,0.00453247874975,-0.000606448855251,-0.000835997518152
1627478094160569906,18173,1627478094125093888,base_link,-0.014684046742,-0.0139835512385,0.977677131641,-0.00345687265508,-0.000312712043524,-0.000613374635577
1627478094194006972,18174,1627478094157093888,base_link,-0.0148094271458,-0.0138279730871,0.977663021726,0.00148168765008,-0.000461171381176,-3.80952842534e-05
1627478094227286024,18175,1627478094190093888,base_link,-0.01465411702,-0.0136219405094,0.977660764392,0.00280446140096,-0.000316041987389,-0.00261833914556
1627478094260671529,18176,1627478094225093888,base_link,-0.0145395921703,-0.0134154089583,0.977538488973,-0.00276280008256,0.000274030026048,0.000663221813738
1627478094294823728,18177,1627478094258279744,base_link,-0.0146051667243,-0.0132513050212,0.977486912956,0.00197233166546,-0.000767662189901,-0.000590638490394
1627478094327247555,18178,1627478094290279744,base_link,-0.0145663291715,-0.0131681683154,0.97758641917,0.00186381069943,0.000261403853074,-0.000547913135961
1627478094363132401,18179,1627478094323279744,base_link,-0.0146463546906,-0.0130454341102,0.977556342558,-0.0025569787249,0.000254469458014,-0.000570771051571
1627478094394540022,18180,1627478094355279744,base_link,-0.0146777401399,-0.0129186811348,0.977566176105,0.00208337605,0.000244234222919,-0.000551792327315
1627478094427296478,18181,1627478094388279744,base_link,-0.0143865241713,-0.0126395526996,0.977461931685,0.000549420248717,-0.00275526335463,-0.000713114393875
1627478094461868283,18182,1627478094423279744,base_link,-0.0144189985952,-0.0125152353814,0.977233408658,-0.000922360224649,-0.00140827195719,0.00011592824012
1627478094495348022,18183,1627478094455279744,base_link,-0.014325739885,-0.0122696779547,0.977172902569,0.00304023083299,-0.00113209849223,-0.00053952424787
1627478094528854690,18184,1627478094488279744,base_link,-0.0142837358837,-0.0121603934853,0.977208135626,-0.000984681770205,-0.00036338577047,-0.000565624795854
1627478094561260225,18185,1627478094520279744,base_link,-0.0144446160295,-0.0120704113093,0.977192028284,-0.00116824544966,-0.000169669743627,-0.000562354689464
1627478094595007280,18186,1627478094553279744,base_link,-0.0145089282471,-0.0121275493175,0.977206969435,0.00129019934684,0.000573164084926,-0.000775506021455
1627478094627314824,18187,1627478094553279744,base_link,-0.0145089282471,-0.0121275493175,0.977206969435,0.00129019934684,0.000573164084926,-0.000775506021455
1627478094660661390,18188,1627478094620279744,base_link,-0.0144376694402,-0.0119722252787,0.977133125499,0.001951365266,-0.000405963510275,-0.000671925954521
1627478094694704882,18189,1627478094653279744,base_link,-0.0143714504047,-0.0119408749344,0.976989909235,0.000344429630786,-0.00140852667391,0.000104272272438
1627478094727590812,18190,1627478094685279744,base_link,-0.0144587397761,-0.0118905293561,0.977030002249,-0.0018457507249,-0.000766318757087,-0.000542890513316
1627478094760683802,18191,1627478094718279744,base_link,-0.0145009995342,-0.011812287268,0.97704500732,0.00245540728793,-0.000166085083038,-0.000785846496001
1627478094794193577,18192,1627478094753279744,base_link,-0.0145980518881,-0.0118217683572,0.976958537643,-0.000365310581401,-0.000284116715193,0.000516837229952
1627478094830236875,18193,1627478094784279744,base_link,-0.0146185158714,-0.0117075894105,0.976897255944,-0.0010917421896,-0.000693071167916,-0.00119565753266
1627478094861274402,18194,1627478094817279744,base_link,-0.0145476424583,-0.0115551492936,0.976854442305,0.00238384772092,-0.000403110869229,-0.00050886371173
1627478094895808144,18195,1627478094852279744,base_link,-0.0145629515084,-0.0115022855686,0.976769261687,-0.000713936984539,-0.000497178640217,0.000540580134839
1627478094927320310,18196,1627478094885279744,base_link,-0.0145874059357,-0.0114824661341,0.976780798097,-0.00519912969321,-0.000389767345041,-0.000593881122768
1627478094963152134,18197,1627478094917279744,base_link,-0.0147374517049,-0.0114868881553,0.976795928193,0.00272861355916,-0.000273146666586,-0.000560704618692
1627478094993951070,18198,1627478094950279744,base_link,-0.0148580462067,-0.0115545939087,0.976750104753,-0.00440952368081,0.000744323711842,-0.00200961227529
1627478095027556566,18199,1627478094982279744,base_link,-0.0149456659719,-0.0114063617795,0.976708473159,-0.00296288379468,0.00127649866045,-0.00180216203444
1627478095061072229,18200,1627478095015279744,base_link,-0.0148905669766,-0.0113046246263,0.976588999192,-0.000278491526842,0.00175624131225,0.000534591730684
1627478095094208753,18201,1627478095050464576,base_link,-0.0149062530298,-0.0111915997902,0.976570389536,-0.000130339758471,-0.00136605743319,0.000208848388866
1627478095127732889,18202,1627478095082464576,base_link,-0.014974930716,-0.01098577765,0.97651253107,-0.000673763919622,-0.000763857271522,-0.00177169288509
1627478095164452417,18203,1627478095115464576,base_link,-0.0150121216474,-0.0108261423918,0.976451787749,0.00213249865919,-0.000300550367683,-0.00142023363151
1627478095195949578,18204,1627478095180464576,base_link,-0.0152045555148,-0.0104647110881,0.976500212573,-0.00217726500705,8.74698162079e-05,0.00022640475072
1627478095227951396,18205,1627478095180464576,base_link,-0.0152045555148,-0.0104647110881,0.976500212573,-0.00217726500705,8.74698162079e-05,0.00022640475072
1627478095261467887,18206,1627478095247464576,base_link,-0.0151684597239,-0.0101339422731,0.976247648287,-0.00310914823785,0.000682041980326,-0.000150635605678
1627478095295297493,18207,1627478095247464576,base_link,-0.0151684597239,-0.0101339422731,0.976247648287,-0.00310914823785,0.000682041980326,-0.000150635605678
1627478095328739860,18208,1627478095280464576,base_link,-0.0153262814287,-0.00994331540681,0.976259092425,0.000527025666088,-0.000484358984977,-0.00028864108026
